"-------------------------------------------------------------------------------------------"
"  Daily average atmospheric C13 concentrations (per-mil) derived from flask air samples    "
"  For Mauna Loa Observatory, Hawaii: Latitude 19.5N Longitude 155.6W Elevation 3397m"
"                                                                                           "
"   Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                 "
"   Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                      "
"   Scripps Institution of Oceanography (SIO)                                               "
"   University of California                                                                "
"   La Jolla, California USA 92093-0244                                                     "
"                                                                                           "
"   Status of data and correspondence:                                                      "
"                                                                                           "
"   These data are subject to revision based on recalibration of standard gases. Questions  "
"   about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and          "
"   and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                  "
"                                                                                           "
"Flask data in this from archive dated 2018-11-15 16:15:47                                  "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
"   Please cite as:                                                                         "
"                                                                                           "
"   C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and     "
"   H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and "
"   oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps  "
"   Institution of Oceanography, San Diego, 88 pages, 2001.                                 "
"                                                                                           "
"   If it is necessary to cite a peer-reviewed article, please cite as:                     "
"                                                                                           "
"   C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and     "
"   H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and     "
"   oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,     "
"   in 'A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems',   "
"   editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,               "
"   New York, 2005.                                                                         "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"   Sampling dates are reported in 3 formats: Year, Month, Day, Hour and Minute             "
"                                             M$Excel spreadsheet date format               "
"                                             Decimal year and fractional year              "
" N13   - Number of flasks used in daily average                                            "
"                                                                                           "
"                                                                                           "
" Averages for C-13 have been succesfully filtered by deviation from curve fit.             "
"                                                                                           "
"                                                                                           "
"          CO2 concentrations are measured on the '08A' Calibration Scale                   "
"  C13- C13 value (per-mil)                                                                 "
"                                                                                           "
"FG3: Isotope C-13 measurement flag value                                                   "
"        -3 - Suspect but accpeted isotopic measurement                                     "
"         0 - Accepted isotopic measurement                                                 "
"         3 - Rejected                                                                      "
"         5 - Outlier from fit                                                              "
"         6 - Other rejected, older data                                                    "
"         8 - Flask extracted but not analyzed yet                                          "
"         9 - Flask not extracted                                                           "
"                                                                                           "
"C13      C13 measured value                                                                "
"                                                                                           "
"   Sample,Sample,    Excel,   Sample, N13,FG3,    C13                                      "
"     Date,  Time,     Date,     Date,                                                      "
1978-06-30, 13:30, 28671.56, 1978.495,  1,  3, -7.471
1978-07-14, 12:50, 28685.53, 1978.533,  1,  3, -7.431
1978-07-28, 12:10, 28699.51, 1978.571,  1,  3, -7.321
1978-08-11, 10:40, 28713.44, 1978.609,  1,  3, -7.261
1978-09-01, 10:30, 28734.44, 1978.667,  1,  3, -6.961
1978-09-15, 13:35, 28748.57, 1978.706,  1,  3, -7.261
1979-11-16, 09:36, 29175.40, 1979.875,  1,  3, -7.719
1979-11-30, 09:43, 29189.40, 1979.913,  1,  3, -7.629
1979-12-14, 09:38, 29203.40, 1979.952,  1,  3, -7.839
1980-02-15, 11:41, 29266.49, 1980.124,  1,  3, -7.745
1980-02-29, 12:06, 29280.50, 1980.163,  1,  0, -7.625
1980-03-14, 10:46, 29294.45, 1980.201,  1,  0, -7.775
1980-03-28, 12:41, 29308.53, 1980.239,  1,  0, -7.667
1980-04-18, 13:06, 29329.55, 1980.297,  1,  0, -7.647
1980-05-02, 10:41, 29343.44, 1980.335,  1,  0, -7.677
1980-05-16, 10:37, 29357.44, 1980.373,  1,  0, -7.659
1980-05-30, 09:41, 29371.40, 1980.411,  1,  0, -7.689
1980-06-27, 10:38, 29399.44, 1980.488,  1,  3, -7.869
1980-07-18, 13:36, 29420.57, 1980.545,  1,  0, -7.579
1980-08-01, 09:43, 29434.40, 1980.583,  1,  0, -7.539
1980-08-11, 10:51, 29444.45, 1980.611,  1,  0, -7.469
1980-09-05, 11:11, 29469.47, 1980.679,  1,  2, -7.579
1980-09-19, 09:45, 29483.41, 1980.717,  1,  0, -7.439
1980-10-03, 10:06, 29497.42, 1980.755,  1,  0, -7.389
1980-10-17, 09:36, 29511.40, 1980.793,  1,  0, -7.543
1980-10-31, 09:41, 29525.40, 1980.832,  1,  0, -7.533
1980-11-14, 09:38, 29539.40, 1980.870,  1,  0, -7.473
1980-11-28, 09:41, 29553.40, 1980.908,  1,  0, -7.463
1980-12-19, 10:53, 29574.45, 1980.966,  1,  2, -7.573
1981-01-09, 12:26, 29595.52, 1981.023,  1,  0, -7.543
1981-01-23, 11:44, 29609.49, 1981.062,  1,  0, -7.597
1981-02-06, 09:38, 29623.40, 1981.100,  1,  0, -7.627
1981-02-20, 11:46, 29637.49, 1981.138,  1,  3, -7.507
1981-04-17, 10:06, 29693.42, 1981.292,  1,  0, -7.741
1981-05-15, 10:18, 29721.43, 1981.368,  1,  0, -7.832
1981-05-29, 10:04, 29735.42, 1981.407,  1,  0, -7.803
1981-06-12, 10:36, 29749.44, 1981.445,  1,  0, -7.773
1981-06-26, 10:06, 29763.42, 1981.483,  1,  0, -7.723
1981-07-17, 09:34, 29784.40, 1981.541,  1,  3, -7.328
1981-08-14, 09:44, 29812.41, 1981.618,  1,  0, -7.538
1981-08-21, 09:48, 29819.41, 1981.637,  1,  3, -7.128
1981-08-28, 11:06, 29826.46, 1981.656,  1,  0, -7.404
1981-09-04, 10:44, 29833.45, 1981.675,  1,  0, -7.354
1981-09-11, 10:45, 29840.45, 1981.694,  1,  0, -7.444
1981-09-18, 10:40, 29847.44, 1981.714,  1,  0, -7.404
1981-09-25, 10:12, 29854.42, 1981.733,  1,  0, -7.394
1981-10-02, 10:40, 29861.44, 1981.752,  1,  3, -7.794
1981-10-30, 10:46, 29889.45, 1981.829,  1,  0, -7.382
1981-11-06, 10:45, 29896.45, 1981.848,  1,  0, -7.442
1981-12-04, 10:15, 29924.43, 1981.924,  1,  2, -7.554
1981-12-18, 10:45, 29938.45, 1981.963,  1,  0, -7.574
1981-12-28, 11:40, 29948.49, 1981.990,  1,  0, -7.614
1982-01-08, 11:09, 29959.46, 1982.020,  1,  0, -7.534
1982-01-29, 09:46, 29980.41, 1982.078,  1,  0, -7.644
1982-02-05, 11:50, 29987.49, 1982.097,  1,  0, -7.684
1982-02-12, 11:19, 29994.47, 1982.116,  1,  0, -7.624
1982-02-19, 10:47, 30001.45, 1982.135,  1,  0, -7.604
1982-04-02, 10:07, 30043.42, 1982.250,  1,  0, -7.784
1982-04-09, 10:45, 30050.45, 1982.270,  1,  3, -7.634
1982-04-16, 10:48, 30057.45, 1982.289,  1,  3, -7.884
1982-04-23, 10:48, 30064.45, 1982.308,  1,  0, -7.694
1982-04-30, 10:48, 30071.45, 1982.327,  1,  0, -7.734
1982-05-07, 11:18, 30078.47, 1982.346,  1,  3, -7.664
1982-05-21, 11:50, 30092.49, 1982.385,  1,  0, -7.796
1982-06-04, 11:40, 30106.49, 1982.423,  1,  0, -7.736
1982-06-18, 11:46, 30120.49, 1982.462,  1,  5, -7.566
1982-07-02, 12:05, 30134.50, 1982.500,  1,  0, -7.626
1982-07-23, 11:19, 30155.47, 1982.557,  1,  0, -7.676
1982-07-30, 10:47, 30162.45, 1982.577,  1,  0, -7.666
1982-08-06, 12:45, 30169.53, 1982.596,  1,  0, -7.446
1982-08-21, 15:15, 30184.64, 1982.637,  1,  0, -7.486
1982-08-27, 11:45, 30190.49, 1982.653,  1,  0, -7.436
1982-09-03, 11:45, 30197.49, 1982.673,  1,  0, -7.406
1982-09-10, 09:40, 30204.40, 1982.692,  1,  0, -7.446
1982-09-24, 10:07, 30218.42, 1982.730,  1,  0, -7.346
1982-10-07, 13:41, 30231.57, 1982.766,  1,  0, -7.357
1982-10-15, 09:40, 30239.40, 1982.787,  1,  0, -7.447
1982-10-22, 09:46, 30246.41, 1982.807,  1,  0, -7.487
1982-10-29, 11:45, 30253.49, 1982.826,  1,  0, -7.507
1982-11-05, 11:05, 30260.46, 1982.845,  1,  0, -7.447
1982-11-12, 13:25, 30267.56, 1982.865,  1,  0, -7.597
1982-11-18, 13:36, 30273.57, 1982.881,  1,  0, -7.417
1982-11-26, 11:37, 30281.48, 1982.903,  1,  0, -7.537
